,Brazil,China,UK,India,Canada,Russia,USA,Australia
2022,25.301233607520565,148.57636105032822,277.11890316489473,431.1448655308792,3.851209514271407,8.462766900584795,34.400026133821434,3.4031891996176817
2023,25.431544770857816,148.5538555798687,278.054275276056,434.6296510495893,3.883955032548823,8.447038538011697,34.57357768964816,3.4372111943488477
2024,25.574300470035254,148.50253016567677,278.97639259472106,438.61267173714634,3.9165794692038056,8.418542631578948,34.75843197071385,3.4710606727176097
2025,25.71128766157462,148.41949817651349,279.87605599113334,442.5332290842714,3.9490683024536803,8.391474269005847,34.940350213544846,3.5046762724609284
2026,25.8433776733255,148.30209461289988,280.75119658470504,446.37396105871613,3.9813486229344015,8.366398421052631,35.11947701850722,3.537954899776704
2027,25.969721856639246,148.15140762738355,281.60088666310907,450.1303687252814,4.0131624436654985,8.342840584795322,35.29573530608094,3.570863923461497
2028,26.089605992949473,147.96765447535688,282.4179302984278,453.8092634621235,4.04465478217326,8.319484210526316,35.469274964409195,3.6033435413098034
2029,26.203278143360752,147.75186412420547,283.2060055005952,457.3990255552175,4.075865398097146,8.295610526315789,35.64097335773846,3.635226567155797
2030,26.311277085781434,147.50504386787537,283.96112639054223,460.9048007301491,4.107020130195293,8.27092052631579,35.810687512711006,3.666449038640545
2031,26.413426086956523,147.22788423465667,284.6834817946718,464.31666869485855,4.138194491737607,8.245616432748538,35.97752430343706,3.697026296329809
2032,26.508758871915393,146.92225341252475,285.3808300151882,467.63250228171586,4.168885227841763,8.219857017543859,36.14116331096197,3.726902828176303
2033,26.597814571092833,146.58855673648014,286.0520298838307,470.85179038637057,4.198927290936405,8.193898596491229,36.30171435834858,3.756117505613607
2034,26.680765922444184,146.22432166301968,286.6970362464595,473.96404198357163,4.228222934401602,8.16789111111111,36.45808165548098,3.78481632402603
2035,26.757390834312574,145.83177034489944,287.31981856245636,476.9705686035899,4.256705458187281,8.14198754385965,36.60935733170633,3.812965872181366
2036,26.827736662749707,145.41489246639574,287.920467140101,479.86091055673865,4.2844428642964445,8.116418771929824,36.75580374211918,3.8405396291015212
2037,26.8917,144.97639053871,288.5052132506876,482.640286279282,4.311584977466199,8.091267368421052,36.896668497051046,3.8676768299214874
2038,26.948611280846062,144.5193295821611,289.0744427568655,485.3196784301795,4.338066900350526,8.066579415204679,37.03082916412447,3.8943625240898885
2039,26.998796122209164,144.04158841304573,289.6280325109807,487.8810039549741,4.363822734101151,8.042210584795322,37.15892414073622,3.9205804610074018
2040,27.042572620446535,143.54037074085653,290.17477115060956,490.3183246121083,4.3888802203304955,8.018186608187134,37.28047996745983,3.9463974631384406
2041,27.079258636897766,143.01577555486088,290.70972045482534,492.64324916337085,4.412845868803204,7.994702222222222,37.395708663819406,3.971815220545334
2042,27.108672737955345,142.468177972283,291.22832806535035,494.85408487982966,4.435706860290436,7.971801111111111,37.50581675818589,3.9969360470014133
2043,27.131192126909518,141.89197165780973,291.7272033167768,496.93657712199575,4.457784877315974,7.949422339181287,37.609624669513934,4.021801804050534
2044,27.14775652173913,141.2850703344795,292.19985632773694,498.8858445390934,4.479173460190285,7.927187134502924,37.707477628635345,4.0463528194919824
2045,27.15893090481786,140.64362832135043,292.64610648167155,500.71894949802254,4.499967651477216,7.904752865497076,37.798978442139514,4.07055126193054
2046,27.164422914218566,139.96147129311242,293.05822010590697,502.4380158198966,4.520197496244367,7.88205918128655,37.884067012405936,4.094361380047697
2047,27.164382373678027,139.23756465562155,293.42634128319855,504.0392592029206,4.5398739108663,7.859114444444445,37.963755643685175,4.117771083397556
2048,27.159158636897768,138.4676051891216,293.752912442018,505.53868634012775,4.559006509764647,7.835565730994152,38.03783648566199,4.140729020086261
2049,27.148254876615745,137.6476195686152,294.03192397684825,506.9318512321266,4.577693139709564,7.811011578947369,38.10754413260118,4.163212959293939
2050,27.131107520564044,136.77569292487235,294.2611797545257,508.21131609370246,4.595975863795694,7.785557602339181,38.1728658735001,4.185233821423334
2051,27.1080705052879,135.85043242680004,294.4482944049916,509.3835208396714,4.613783074611918,7.759105029239766,38.233466748017086,4.206805516987466
2052,27.080055464159813,134.87351161821402,294.59033290915806,510.45721843626404,4.631342513770656,7.731500877192983,38.29113758389262,4.228017229275416
2053,27.047346886016452,133.84806470772116,294.67803045851974,511.43083906297534,4.648834251377066,7.702953918128655,38.34674862721172,4.24898310249682
2054,27.009329142185663,132.7753210378243,294.7242354583145,512.3075862488591,4.666192588883325,7.673559356725146,38.40126225340655,4.269668555376322
2055,26.96587250293772,131.65703396894864,294.7348672057797,513.1011110435047,4.683414421632449,7.64328783625731,38.45518232662192,4.289968804049494
2056,26.9167312573443,130.4961955819527,294.70974918927794,513.8102756312747,4.7006525788683025,7.612248245614035,38.508944274964406,4.309908939441686
2057,26.862457461809637,129.29873835573616,294.6621362013054,514.433439914816,4.718030345518278,7.58054,38.56317408989221,4.329679288572162
2058,26.803997532314924,128.07399770761697,294.59351011863225,514.9693711591117,4.735538808212318,7.548321578947369,38.61777221883262,4.349214459029249
2059,26.740329612220915,126.82691851620298,294.50883379171626,515.4092671128689,4.75315252879319,7.515763099415205,38.67303081147041,4.368414997145095
2060,26.67184230317274,125.56222256955299,294.4214892656295,515.7546382719805,4.7709164747120685,7.482900292397661,38.72911989017694,4.387348245403291
2061,26.599176850763808,124.28938501615087,294.33430893641474,516.0089787039853,4.789041662493741,7.449909649122807,38.78607850315233,4.406087136493594
2062,26.521928554641597,123.01275075544442,294.24683305283037,516.1803818071189,4.807419328993491,7.416876198830409,38.84436526337198,4.424609959615311
2063,26.440220681551118,121.73765322496614,294.1712860720003,516.2691472467295,4.825896845267902,7.38399,38.90450467764897,4.442872123123901
2064,26.353667097532316,120.46948400541837,294.1148680267641,516.2644895041071,4.844590285428143,7.351356315789474,38.96595596908684,4.460913018472121
2065,26.262116451233844,119.20922340314682,294.07364229711425,516.1649510191664,4.863513670505759,7.318858304093567,39.02791773439089,4.478758776623682
2066,26.165742890716803,117.95909117432531,294.03733836870407,515.9639936111956,4.8825914872308465,7.286619122807018,39.09010585723002,4.496406407468307
2067,26.06470775558167,116.72211336876107,294.0079142892328,515.6668700943109,4.901701652478718,7.254789356725146,39.15228096400244,4.5137626975682865
2068,25.95893760282021,115.49698707929561,293.9955831041419,515.276132643748,4.920768753129694,7.223686900584795,39.21440665039658,4.530955311631893
2069,25.848907285546417,114.28437438782953,293.99695825294526,514.7943510800121,4.939732899349024,7.193217426900585,39.27513849908481,4.54805250217628
2070,25.735283196239717,113.08613285401688,294.0000697836706,514.2168487982963,4.958529394091137,7.163156257309941,39.33346644295302,4.564865892254106
2071,25.61820822561692,111.89980014587893,294.0050285292065,513.5352266504411,4.977076214321483,7.133750058479532,39.39107799471222,4.58126391701326
2072,25.497163454759107,110.723443784516,294.01403883256023,512.7517797383632,4.995333600400601,7.105105204678362,39.44736343298759,4.59727101735512
2073,25.372072737955346,109.55307971241012,294.01905094207956,511.88454791603283,5.0133413119679515,7.0772094152046785,39.500566707341875,4.612989117038636
2074,25.24402526439483,108.38750151088882,294.01458889208163,510.9367967751749,5.031090335503255,7.049961228070176,39.55022534065487,4.628437196763817
2075,25.11355135135135,107.22471657809733,293.9920569763146,509.89804046242773,5.04838968452679,7.023437953216375,39.596357433394346,4.643568454804613
2076,24.98109929494712,106.0602759195582,293.947686876565,508.7704225737755,5.065159539308963,6.997703391812865,39.639108297742524,4.658308788428117
2077,24.846734077555816,104.89352391372304,293.8854234226838,507.5607210222087,5.081486529794692,6.97266918128655,39.678622432377466,4.67258409490142
2078,24.710699412455934,103.72387256434303,293.80186773941955,506.2672409491938,5.097381772658989,6.948421052631579,39.71520032540167,4.686430385552619
2079,24.57346051703878,102.5513591747421,293.69425721440007,504.895890781868,5.112888632949424,6.924978011695907,39.74808755338621,4.699893552074201
2080,24.434738777908343,101.37614796290508,293.5671359960593,503.4551052631579,5.127946019028543,6.90236134502924,39.777147142566605,4.713047177179894
2081,24.294805287896594,100.19933156194644,293.41586141784,501.9357392759355,5.142604006009013,6.880480292397661,39.803170124059385,4.725856809599138
2082,24.154249236192715,99.02452995727832,293.2383892286852,500.35838637055065,5.156938307461192,6.859188538011696,39.826398210290826,4.738235086109976
2083,24.013710458284372,97.85350859643638,293.0469931447806,498.741944630362,5.171005708562844,6.838598304093567,39.84715690461664,4.7502295884672225
2084,23.873004700352528,96.68775513181203,292.8433438692993,497.07603468208094,5.184822734101152,6.818772573099415,39.86602674394956,4.7620028226641
2085,23.731919036427733,95.53077024070022,292.6257706990682,495.35826893824157,5.198296845267902,6.799662631578947,39.882995017286966,4.773754086050694
2086,23.5911955346651,94.38585234969261,292.3963589343623,493.58915606936415,5.211549023535303,6.78117514619883,39.89867968273337,4.785339983338585
2087,23.45074794359577,93.25416817755548,292.15835556832644,491.7711907514451,5.224667601402103,6.763312397660819,39.91306141956478,4.7967131927825495
2088,23.310719271445357,92.13753058247369,291.9198637165962,489.9196942500761,5.237608612919379,6.746004912280702,39.92633353670938,4.807982138381264
2089,23.171318683901294,91.03831509846827,291.681991708058,488.04253452996653,5.250418027040561,6.729143391812865,39.93934319707139,4.8191754211895335
2090,23.032100470035253,89.95722986349901,291.4474241615697,486.12986340127776,5.26316885327992,6.7126066081871345,39.95145251169412,4.830463737502639
2091,22.89327837837838,88.89358935083881,291.2163129592381,484.1754849406754,5.275971957936905,6.696391754385965,39.963305267439495,4.841916119866501
2092,22.75527614571093,87.84693466708346,290.98694224375026,482.1853121387283,5.288937906860291,6.680555263157895,39.97550660972137,4.853517357720153
2093,22.618149588719152,86.81485755965406,290.7638972127581,480.1631289930027,5.3020697045568355,6.664854853801169,39.98745098637381,4.865345583945136
2094,22.481932902467687,85.79566301969365,290.54882393990397,478.1166568299361,5.315393289934902,6.649114678362573,39.999359162090705,4.8773662172660925
2095,22.34646204465335,84.78886402000626,290.3391527441402,476.05638484940675,5.328875212819229,6.63333269005848,40.01155196257881,4.889477853943253
2096,22.212179318448882,83.7921844326352,290.1364188662206,473.9717733495589,5.34247841762644,6.61744865497076,40.024685072198494,4.901817649034896
2097,22.07951410105758,82.80436375950818,289.93490415007597,471.85893185275324,5.356312068102153,6.601503684210527,40.03750040675209,4.914295899232764
2098,21.947713278495886,81.82456121704699,289.73567177045277,469.7262637663523,5.370284827240861,6.585543157894737,40.04911795810454,4.926697576606625
2099,21.816510575793185,80.85281119099719,289.54026517794836,467.5793921508975,5.384291837756635,6.56958649122807,40.05962202562538,4.9391979276195705
2100,21.685968625146884,79.88676357194957,289.335708714749,465.42443535138426,5.39847561342013,6.553727894736842,40.069265304047185,4.9518047525592745
